ï»¿AnoExercicio,MesAbreviado,NomeOrgao,CNPJOrgao,TipoAdministracao,TipoPoder,ReceitaPrevistaAtualizada,NaturezaReceita,ReceitaRealizada,Ano,MesNumero,MesNome,MesAno_Num,MesAno_Extenso,AnoMes
2014,Jan,ESTADO DE GOIAS - FUNDOS ESPECIAIS,12345678000199,Autárquica,Executivo,87120666.68,RECEITA TRIBUTARIA,68662335.75,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,1302798416.69,RECEITA TRIBUTARIA,1086438687.84,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER JUDICIARIO,12345678000199,Autárquica,Executivo,17633333.33,RECEITA TRIBUTARIA,20294714.41,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS-ADMINISTRACAO INDIRETA,12345678000199,Autárquica,Executivo,54959250.01,RECEITA TRIBUTARIA,53875996.59,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESP. DE DESENVOLV. RURAL-FUNDER,985566000110.0,Direta,Executivo,453500.0,RECEITA TRIBUTARIA,391690.81,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESTADUAL DO MEIO AMBIENTE - FEMA,1037124000104.0,Direta,Executivo,1562500.0,RECEITA TRIBUTARIA,2431529.91,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG,16628259000111.0,Direta,Executivo,8416.67,RECEITA TRIBUTARIA,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,PROTEGE GOIAS,6084202000145.0,Direta,Executivo,36768166.67,RECEITA TRIBUTARIA,33176590.85,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AG. GOIANA DE REG. CONT. E FISC. S.PUBL,3537650000169.0,Indireta,Executivo,1294416.67,RECEITAS CORRENTES,888896.6,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AG.GOIANA DE DESENV. RURAL E FUNDIARIO,3521741000106.0,Indireta,Executivo,897083.3300000001,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AGENCIA GOIANA DE ESPORTE E LAZER,5470294000139.0,Indireta,Executivo,2288500.0,RECEITAS CORRENTES,435892.98,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS,12345678000199,Autárquica,Executivo,1963505166.65,RECEITAS CORRENTES,1764910981.55,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO DE DESENV. METROP. DE GOIÃÂNIA,7272851000132.0,Direta,Executivo,333.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO DE FOMENTO A MINERACAO,3609406000164.0,Direta,Executivo,2267333.33,RECEITAS CORRENTES,3756609.83,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO DE TRANSPORTE,13650495000146.0,Indireta,Executivo,15106333.33,RECEITAS CORRENTES,417870.62,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESP. JUIZADOS DO PODER JUDICIARIO,1320536000157.0,Direta,JudiciÃÂ¡rio,486250.0,RECEITAS CORRENTES,602317.84,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESPECIAL DE SAUDE - FUNESA,544963000156.0,Direta,Executivo,18233083.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO EST. DA CRIANCA E DO ADOLESCENTE,37879913000130.0,Direta,Executivo,9000.0,RECEITAS CORRENTES,1433.34,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO EST. DE SEGURANCA PUBLICA-FUNESP,2658753000114.0,Direta,Executivo,9266000.0,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESTADUAL DO MEIO AMBIENTE - FEMA,1037124000104.0,Direta,Executivo,1833333.33,RECEITAS CORRENTES,2904341.7,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO FIN. PREV. SERVIDOR,18867930000102.0,Indireta,Executivo,48479750.0,RECEITAS CORRENTES,29734852.28,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR,1460666000195.0,Direta,Executivo,1231666.67,RECEITAS CORRENTES,976521.17,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO SOCIAL DE LOTERIA,4354889000166.0,Direta,Executivo,47907166.67,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNPROGE,2217012000106.0,Direta,Executivo,8083.33,RECEITAS CORRENTES,14133.05,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB SEC EST COMERCIO EXTERIOR,5656324000104.0,Direta,Executivo,8333.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. DO DEFENSOR PÃÂBLICO DO ESTADO,13635973000149.0,Direta,Executivo,49583.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. DO PROCURADOR GERAL DE JUSTICA,1409598000130.0,Direta,Executivo,833.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. DO SEC.DE INDUSTRIA E COMERCIO,1409713000176.0,Direta,Executivo,2166.67,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SEC. ADM. PENITENCIÃÂRIA E JUSTIÃÂA,13199944000181.0,Direta,Executivo,1500.0,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SEC. ARTIC. INST. E POLITICA,5469845000144.0,Direta,Executivo,4916.67,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SEC. GERAL DA GOVERNADORIA,1409580000138.0,Direta,Executivo,27500.0,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GABINETE DO PRESIDENTE DO T.C.E.,2291730000114.0,Direta,Legislativo,83.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GABINETE SEC. DA EDUCACAO,1409705000120.0,Direta,Executivo,1063583.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GOIÃÂS PREVIDÃÂNCIA,11991625000189.0,Indireta,Executivo,3597416.67,RECEITAS CORRENTES,14893347.68,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GOIÃÂS TURISMO-AGÃÂNCIA GOIANA DE TURISMO,3549463000103.0,Indireta,Executivo,2163833.33,RECEITAS CORRENTES,273021.03,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SEC. DE ESTADO DE GOVERNO,5469845000144.0,Direta,Executivo,,RECEITAS CORRENTES,966.19,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SEC. SEG. PUB. - C.DE BOMB. M.,33638099000100.0,Direta,Executivo,83.33,RECEITAS CORRENTES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SECRETARIA DE CIDADANIA E TRABALHO,37261450000148.0,Direta,Executivo,,RECEITAS CORRENTES,785147.3200000001,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SECRETARIA DE ESTADO DA CULTURA,3574676000187.0,Direta,Executivo,,RECEITAS CORRENTES,17577.010000000002,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS,12345678000199,Autárquica,Executivo,50799083.33,RECEITAS CORRENTES INTRA-ORÃÂAMENTÃÂRIAS,77195392.26,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESP DA ESCOLA CANDIDO SANTIAGO,7880481000116.0,Direta,Executivo,83.33,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESPECIAL DE SAUDE - FUNESA,544963000156.0,Direta,Executivo,674333.33,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO EST. CENTRO CULT. OSCAR NIEMEYER,14188263000180.0,Direta,Executivo,500.0,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO EST. DE SEGURANCA PUBLICA-FUNESP,2658753000114.0,Direta,Executivo,500.0,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNEBOM,14786724000117.0,Indireta,Executivo,4416.67,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. DO CHEFE DO GABINETE MILITAR,37261757000149.0,Direta,Executivo,8333.33,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. DO DEFENSOR PÃÂBLICO DO ESTADO,13635973000149.0,Direta,Executivo,47916.67,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. DO SECRETARIO DE GOVERNO,5469845000144.0,Direta,Executivo,3250.0,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SEC. ARTICULAÃÂÃÂO INSTITUCIONAL,5469845000144.0,Direta,Executivo,3250.0,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SEC. GERAL DA GOVERNADORIA,1409580000138.0,Direta,Executivo,7500.0,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SECRETARIA DO TRABALHO,6019916000170.0,Direta,Executivo,3916.67,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SECRETÃÂRIO-CHEFE DA CGE,13203742000166.0,Direta,Executivo,3916.67,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,"GAB.SECRETÃÂRIO DE INFRA, CID., ASS. MET.",19481344000198.0,Direta,Executivo,1955000.0,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SEC. ADM. PENINTENCIÃÂRIA E JUSTIÃÂA,13199944000181.0,Direta,Executivo,,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,239948.74,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SEC. DE ESTADO DE GOVERNO,5469845000144.0,Direta,Executivo,,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,966.19,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SEC. SEG. PUB. - C.DE BOMB. M.,33638099000100.0,Direta,Executivo,83.33,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SECRETARIA DA EDUCACAO,1409705000120.0,Direta,Executivo,,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,14984.24,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SECRETARIA DE GESTÃÂO E PLANEJAMENTO,2476034000182.0,Direta,Executivo,,TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS,12345678000199,Autárquica,Executivo,674333.33,TRANSFERENCIAS DE CONVENIOS DA UNIAO P/ O SISTEMA UNICO DE SAUDE - SUS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - FUNDOS ESPECIAIS,12345678000199,Autárquica,Executivo,674333.33,TRANSFERENCIAS DE CONVENIOS DA UNIAO P/ O SISTEMA UNICO DE SAUDE - SUS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,674333.33,TRANSFERENCIAS DE CONVENIOS DA UNIAO P/ O SISTEMA UNICO DE SAUDE - SUS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - ADMINISTRACAO DIRETA,12345678000199,Autárquica,Executivo,1666.66,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - FUNDOS ESPECIAIS,12345678000199,Autárquica,Executivo,83.33,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS,1249.27,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,34166.66,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS,1249.27,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS-ADMINISTRACAO INDIRETA,12345678000199,Autárquica,Executivo,32500.0,TRANSFERENCIAS DE CONVENIOS DE INSTITUICOES PRIVADAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,833.33,TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESPECIAL DE SAUDE - FUNESA,544963000156.0,Direta,Executivo,833.33,TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO D.F. E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESTADUAL DE SAUDE- FES,544963000156.0,Direta,Executivo,833.33,TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DF E DE SUAS ENTIDADES PARA O SUS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AG.GOIANA DE DESENV. RURAL E FUNDIARIO,3521741000106.0,Indireta,Executivo,306916.67,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AGÃÂNCIA GOIANA DE DESENV.REGIONAL - AGDR,12345678000199,Indireta,Executivo,166.67000000000002,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - ADMINISTRACAO DIRETA,12345678000199,Autárquica,Executivo,39499.99,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO DE FOM. AO DESENV. ECON.E SOCIAL,3280530000129.0,Direta,Executivo,7666.66,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESPEC. ENFRENTAMENTO AS DROGAS,17465354000104.0,Direta,Executivo,166.67000000000002,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO EST. DE SEGURANÃÂA PÃÂBLICA-FUNESP,2658753000114.0,Direta,Executivo,1000.0,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. DO SECRETARIO DE GOVERNO,5469845000144.0,Direta,Executivo,833.33,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SEC. ARTIC. INST. E POLITICA,5469845000144.0,Direta,Executivo,833.33,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GAB. SEC. SEGURANCA PUBLICA,1409606000148.0,Direta,Executivo,750.0,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GABINETE DO SEC. DE CIENCIA E TECNOL.,2017474000171.0,Direta,Executivo,833.33,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GABINETE SEC. DA EDUCACAO,1409705000120.0,Direta,Executivo,833.33,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GOIÃÂS TURISMO-AGÃÂNCIA GOIANA DE TURISMO,3549463000103.0,Indireta,Executivo,1500.0,TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES,4975.0,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO DE TRANSPORTE,13650495000146.0,Indireta,Executivo,833.33,TRANSFERENCIAS DE INSTITUICOES PRIVADAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESPEC. APOIO A CRIANÃÂA E AO JOVEM,17556265000173.0,Direta,Executivo,916.67,TRANSFERENCIAS DE INSTITUICOES PRIVADAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,PROTEGE GOIAS,6084202000145.0,Direta,Executivo,83.33,TRANSFERENCIAS DE INSTITUICOES PRIVADAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,1749.99,TRANSFERENCIAS DE PESSOAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNEBOM,14786724000117.0,Indireta,Executivo,750.0,TRANSFERENCIAS DE PESSOAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - ADMINISTRACAO DIRETA,12345678000199,Autárquica,Executivo,,TRANSFERENCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCAÃÂÃÂO,35756.29,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SECRETARIA DA EDUCACAO,1409705000120.0,Direta,Executivo,,TRANSFERENCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCAÃÂÃÂO,35756.29,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS,12345678000199,Autárquica,Executivo,139329333.33,TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E DE VALORIZACAO DO MAGISTERIO,120344912.16,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,139329333.33,TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL E DE VALORIZACAO DO MAGISTERIO,120344912.16,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - ADMINISTRACAO DIRETA,12345678000199,Autárquica,Executivo,13017416.67,TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO - FNDE,18872588.86,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SECRETARIA DA EDUCACAO,1409705000120.0,Direta,Executivo,,TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO - FNDE,69556.38,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESPECIAL DE SAUDE - FUNESA,544963000156.0,Direta,Executivo,2961083.34,TRANSFERENCIAS DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - ADMINISTRACAO DIRETA,12345678000199,Autárquica,Executivo,7166.67,TRANSFERENCIAS DIRETAS DO PROG. DE APOIO A ALFABETIZAÃÂÃÂO DE JOVENS E ADULTOS - BRALF,3780.29,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,7166.67,TRANSFERENCIAS DIRETAS DO PROG. DE APOIO A ALFABETIZAÃÂÃÂO DE JOVENS E ADULTOS - BRALF,3780.29,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,916.67,TRANSFERENCIAS DOS MUNCIPIOS PARA O FUNDO DE TRANSPORTE,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO DE TRANSPORTE,13650495000146.0,Indireta,Executivo,916.67,TRANSFERENCIAS DOS MUNICIPIOS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AGENCIA GOIANA DE ESPORTE E LAZER,5470294000139.0,Indireta,Executivo,433833.33,TRANSFERENCIAS INTERGOVERNAMENTAIS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS,12345678000199,Autárquica,Executivo,351467333.34,TRANSFERENCIAS INTERGOVERNAMENTAIS,482957816.34,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - ADMINISTRACAO DIRETA,12345678000199,Autárquica,Executivo,342121916.67,TRANSFERENCIAS INTERGOVERNAMENTAIS,472256901.09,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - FUNDOS ESPECIAIS,12345678000199,Autárquica,Executivo,8911583.34,TRANSFERENCIAS INTERGOVERNAMENTAIS,10700915.25,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS-ADMINISTRACAO INDIRETA,12345678000199,Autárquica,Executivo,433833.33,TRANSFERENCIAS INTERGOVERNAMENTAIS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO ESP DA ESCOLA CANDIDO SANTIAGO,7880481000116.0,Direta,Executivo,388000.0,TRANSFERENCIAS INTERGOVERNAMENTAIS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,SECRETARIA DA EDUCACAO,1409705000120.0,Direta,Executivo,,TRANSFERENCIAS INTERGOVERNAMENTAIS,105312.67,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS,12345678000199,Autárquica,Executivo,139329333.33,TRANSFERENCIAS MULTIGOVERNAMENTAIS,120344912.16,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS,12345678000199,Autárquica,Executivo,1749.99,TRANSFERÃÂNCIAS DE PESSOAS FÃÂSICAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,1749.99,TRANSFERÃÂNCIAS DE PESSOAS FÃÂSICAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,FUNDO DE REAP. E APERF. DA PM,12345678000199,Direta,Executivo,83.33,TRANSFERÃÂNCIAS DE PESSOAS FÃÂSICAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,UNIVERSIDADE ESTADUAL DE GOIAS,1112580000171.0,Indireta,Executivo,83.33,TRANSFERÃÂNCIAS DE PESSOAS FÃÂSICAS,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - FUNDOS ESPECIAIS,12345678000199,Autárquica,Executivo,958333.33,VILANGIA EM SAUDE,3038483.77,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - PODER EXECUTIVO,12345678000199,Autárquica,Executivo,958333.33,VILANGIA EM SAUDE,3038483.77,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS - FUNDOS ESPECIAIS,12345678000199,Autárquica,Executivo,48974083.33,RECEITAS CORRENTES INTRA-ORÃÂAMENTÃÂRIAS,67607011.67,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,ESTADO DE GOIAS-ADMINISTRACAO INDIRETA,12345678000199,Autárquica,Executivo,1825000.0,RECEITAS CORRENTES INTRA-ORÃÂAMENTÃÂRIAS,9588380.59,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,GOIÃÂS PREVIDÃÂNCIA,11991625000189.0,Indireta,Executivo,,RECEITAS CORRENTES INTRA-ORÃÂAMENTÃÂRIAS,9588380.59,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AGENCIA GOIANA DE DESENVOLV. REGIONAL,3540410000113.0,Indireta,Executivo,4389166.67,RECEITAS DE CAPITAL,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
2014,Jan,AGENCIA GOIANA DE ESPORTE E LAZER,5470294000139.0,Indireta,Executivo,4402500.0,RECEITAS DE CAPITAL,123456.78,2014,1,Janeiro,01/2014,Janeiro/2014,01/2014
